月,日,時,外気温[℃],外気絶対湿度 [kg/kgDA],法線面直達日射量 [W/m2],水平面天空日射量 [W/m2],水平面夜間放射量 [W/m2],太陽高度角[度],太陽方位角[度]
10,31,10,12.2,4.9,725,122.2222222,102.7777778,35,-32.5
10,31,11,14.3,5.2,744.4444444,136.1111111,105.5555556,40,-15.3
10,31,12,16.2,5.5,744.4444444,138.8888889,105.5555556,41.2,3.9
10,31,13,16.9,5.8,736.1111111,133.3333333,102.7777778,38.3,22.5
10,31,14,17.4,6.1,716.6666667,113.8888889,102.7777778,32,38.6
10,31,15,17.6,6.4,647.2222222,91.66666667,102.7777778,23.3,51.7
10,31,16,17.5,6.5,386.1111111,69.44444444,102.7777778,12.9,62.4
10,31,17,17.1,6.7,38.88888889,11.11111111,100,1.5,71.6
10,31,18,16.5,6.9,0,0,100,0,0
10,31,19,15.2,6.8,0,0,94.44444444,0,0
10,31,20,14,6.8,0,0,91.66666667,0,0
10,31,21,13.5,6.7,0,0,88.88888889,0,0
10,31,22,12.5,6.5,0,0,83.33333333,0,0
10,31,23,12,6.3,0,0,80.55555556,0,0
10,31,24,11.6,6.1,0,0,75,0,0
11,1,1,11,5.9,0,0,72.22222222,0,0
11,1,2,10.4,5.8,0,0,69.44444444,0,0
11,1,3,10.3,5.7,0,0,63.88888889,0,0
11,1,4,10.3,5.7,0,0,58.33333333,0,0
11,1,5,11,5.9,0,0,50,0,0
11,1,6,10.3,5.8,0,0,47.22222222,0,0
11,1,7,10.3,5.7,38.88888889,25,44.44444444,6.1,-67.9
11,1,8,11.2,5.8,38.88888889,75,38.88888889,17.1,-58.2
11,1,9,13.2,5.8,355.5555556,161.1111111,72.22222222,26.8,-46.6
11,1,10,14.8,6.3,166.6666667,225,58.33333333,34.7,-32.3
11,1,11,16.2,6.4,83.33333333,236.1111111,50,39.7,-15.1
11,1,12,15.7,5.1,219.4444444,269.4444444,69.44444444,40.9,3.9
11,1,13,16.4,4.9,125,238.8888889,61.11111111,38,22.4
11,1,14,15.8,5.4,36.11111111,150,44.44444444,31.8,38.4
11,1,15,14,5.1,163.8888889,141.6666667,63.88888889,23,51.5
11,1,16,13.3,4.9,130.5555556,72.22222222,66.66666667,12.7,62.2
11,1,17,12.9,5.1,38.88888889,11.11111111,69.44444444,1.3,71.3
11,1,18,12.1,4.8,0,0,72.22222222,0,0
11,1,19,11.3,4.7,0,0,75,0,0
11,1,20,11,4.6,0,0,75,0,0
11,1,21,10.2,4.5,0,0,77.77777778,0,0
11,1,22,9.7,4.5,0,0,80.55555556,0,0
11,1,23,9,4.5,0,0,80.55555556,0,0
11,1,24,8.7,4.5,0,0,83.33333333,0,0
11,2,1,9,4.4,0,0,86.11111111,0,0
11,2,2,8,4.4,0,0,88.88888889,0,0
11,2,3,7.5,4.4,0,0,88.88888889,0,0
11,2,4,7.3,4.3,0,0,88.88888889,0,0
11,2,5,6.8,4.4,0,0,91.66666667,0,0
11,2,6,6,4.3,0,0,94.44444444,0,0
11,2,7,5.7,4.3,341.6666667,30.55555556,94.44444444,5.9,-67.7
11,2,8,7.2,4.3,602.7777778,69.44444444,100,16.8,-57.9
11,2,9,9.9,4.5,761.1111111,83.33333333,102.7777778,26.6,-46.3
11,2,10,12.3,4,813.8888889,94.44444444,111.1111111,34.4,-32.1
11,2,11,13.2,4,722.2222222,141.6666667,105.5555556,39.3,-15
11,2,12,13.4,3.8,836.1111111,105.5555556,113.8888889,40.5,3.8
11,2,13,14,3.7,830.5555556,100,113.8888889,37.7,22.2
11,2,14,14.3,3.9,802.7777778,88.88888889,111.1111111,31.5,38.2
11,2,15,14.9,3.8,719.4444444,77.77777778,113.8888889,22.8,51.2
11,2,16,15.1,3.9,480.5555556,61.11111111,108.3333333,12.5,62
11,2,17,13.9,4.2,61.11111111,13.88888889,105.5555556,1.1,71.1
11,2,18,12.9,4.4,0,0,102.7777778,0,0
11,2,19,12.2,4.5,0,0,100,0,0
11,2,20,10.8,4.8,0,0,97.22222222,0,0
11,2,21,10.1,4.9,0,0,94.44444444,0,0
11,2,22,8.9,4.9,0,0,91.66666667,0,0
11,2,23,8.4,4.8,0,0,91.66666667,0,0
11,2,24,8,4.9,0,0,94.44444444,0,0
11,3,1,7.4,4.7,0,0,91.66666667,0,0
11,3,2,6.8,4.7,0,0,91.66666667,0,0
11,3,3,6.6,4.5,0,0,91.66666667,0,0
11,3,4,6.2,4.5,0,0,91.66666667,0,0
11,3,5,6,4.4,0,0,91.66666667,0,0
11,3,6,6.6,4.5,0,0,91.66666667,0,0
11,3,7,5.5,4.4,277.7777778,30.55555556,91.66666667,5.7,-67.4
11,3,8,6.6,4.5,541.6666667,75,91.66666667,16.6,-57.7
11,3,9,9.7,4.9,686.1111111,97.22222222,94.44444444,26.3,-46.1
11,3,10,12.9,5.5,736.1111111,116.6666667,97.22222222,34.1,-32
11,3,11,14.7,5.9,755.5555556,130.5555556,94.44444444,39,-15
11,3,12,16.6,6.2,447.2222222,230.5555556,83.33333333,40.2,3.8
11,3,13,17.9,6.7,297.2222222,241.6666667,72.22222222,37.4,22.1
11,3,14,17.5,6.5,130.5555556,194.4444444,61.11111111,31.2,38
11,3,15,17.8,6.7,347.2222222,133.3333333,75,22.5,51
11,3,16,17.3,6.7,144.4444444,69.44444444,58.33333333,12.3,61.7
11,3,17,16.7,7.1,25,11.11111111,58.33333333,1,70.8
11,3,18,16.3,7.6,0,0,58.33333333,0,0
11,3,19,15.2,7.8,0,0,61.11111111,0,0
11,3,20,15.3,7.7,0,0,61.11111111,0,0
11,3,21,14.7,8,0,0,63.88888889,0,0
11,3,22,14.5,7.7,0,0,66.66666667,0,0
11,3,23,14.2,7.9,0,0,66.66666667,0,0
11,3,24,14.1,7.9,0,0,69.44444444,0,0
11,4,1,14.2,7.9,0,0,72.22222222,0,0
11,4,2,13.7,7.9,0,0,72.22222222,0,0
11,4,3,12.6,7.9,0,0,75,0,0
11,4,4,12.2,7.6,0,0,77.77777778,0,0
11,4,5,11.7,7.6,0,0,77.77777778,0,0
11,4,6,11.1,7.3,0,0,80.55555556,0,0
11,4,7,10.9,7.4,133.3333333,27.77777778,83.33333333,5.5,-67.2
11,4,8,12.1,7.6,538.8888889,75,86.11111111,16.4,-57.5
11,4,9,13.5,7.7,691.6666667,97.22222222,88.88888889,26.1,-45.9
11,4,10,15.8,8,741.6666667,113.8888889,88.88888889,33.8,-31.8
11,4,11,18.5,8.1,761.1111111,127.7777778,91.66666667,38.7,-14.9
11,4,12,19.4,7.9,769.4444444,127.7777778,94.44444444,39.9,3.8
11,4,13,19.7,7.9,761.1111111,122.2222222,94.44444444,37.1,22
11,4,14,20,7.6,113.8888889,188.8888889,55.55555556,31,37.8
11,4,15,20.2,7.6,552.7777778,105.5555556,91.66666667,22.3,50.8
11,4,16,20.5,7.5,363.8888889,66.66666667,83.33333333,12.1,61.5
11,4,17,19.6,7.9,25,11.11111111,77.77777778,0.8,70.6
11,4,18,18,8.2,0,0,75,0,0
11,4,19,16.6,8.2,0,0,69.44444444,0,0
11,4,20,15.5,8.2,0,0,66.66666667,0,0
11,4,21,14.8,8,0,0,61.11111111,0,0
11,4,22,13.9,8.2,0,0,61.11111111,0,0
11,4,23,13.3,8.1,0,0,55.55555556,0,0
11,4,24,13,8,0,0,52.77777778,0,0
11,5,1,12.9,7.9,0,0,52.77777778,0,0
11,5,2,12.9,7.8,0,0,50,0,0
11,5,3,12.9,7.7,0,0,47.22222222,0,0
11,5,4,13.1,7.8,0,0,44.44444444,0,0
11,5,5,13.1,7.8,0,0,41.66666667,0,0
11,5,6,13.4,7.8,0,0,38.88888889,0,0
11,5,7,13.4,7.8,22.22222222,16.66666667,36.11111111,5.3,-66.9
11,5,8,14.2,8,19.44444444,58.33333333,33.33333333,16.2,-57.2
11,5,9,15.5,8,19.44444444,100,36.11111111,25.8,-45.7
11,5,10,16.2,8.3,22.22222222,130.5555556,33.33333333,33.6,-31.6
11,5,11,17.5,8.5,33.33333333,186.1111111,38.88888889,38.4,-14.8
11,5,12,18.8,8.8,61.11111111,213.8888889,41.66666667,39.6,3.8
11,5,13,19.3,8.8,22.22222222,147.2222222,33.33333333,36.8,21.8
11,5,14,20,9.2,58.33333333,161.1111111,44.44444444,30.7,37.6
11,5,15,20.1,9.1,22.22222222,83.33333333,33.33333333,22.1,50.6
11,5,16,20.1,9.3,22.22222222,41.66666667,33.33333333,11.9,61.2
11,5,17,19.6,9.5,2.777777778,5.555555556,30.55555556,0.6,70.3
11,5,18,19.3,9.6,0,0,25,0,0
11,5,19,18.8,10,0,0,22.22222222,0,0
11,5,20,18.8,10.9,0,0,19.44444444,0,0
11,5,21,18.7,11.2,0,0,16.66666667,0,0
11,5,22,18,11.3,0,0,13.88888889,0,0
11,5,23,17.2,11.4,0,0,11.11111111,0,0
11,5,24,17.3,11.5,0,0,11.11111111,0,0
11,6,1,16.7,11.1,0,0,11.11111111,0,0
11,6,2,16.5,10.9,0,0,13.88888889,0,0
11,6,3,16.5,11,0,0,13.88888889,0,0
11,6,4,16.3,10.8,0,0,11.11111111,0,0
11,6,5,16.2,10.8,0,0,11.11111111,0,0
11,6,6,16.3,10.8,0,0,11.11111111,0,0
11,6,7,16.3,10.9,13.88888889,16.66666667,19.44444444,5.1,-66.7
11,6,8,16.3,10.7,19.44444444,55.55555556,27.77777778,16,-57
11,6,9,16.9,10.6,16.66666667,94.44444444,27.77777778,25.6,-45.5
11,6,10,17.3,10.7,16.66666667,130.5555556,30.55555556,33.3,-31.5
11,6,11,17.5,10.8,19.44444444,150,30.55555556,38.1,-14.7
11,6,12,18.5,11,19.44444444,152.7777778,30.55555556,39.3,3.7
11,6,13,19.1,9.8,33.33333333,172.2222222,36.11111111,36.6,21.7
11,6,14,19.4,10.5,22.22222222,113.8888889,33.33333333,30.4,37.4
11,6,15,19.2,10.4,19.44444444,80.55555556,30.55555556,21.9,50.3
11,6,16,19.2,10.5,22.22222222,38.88888889,30.55555556,11.7,61
11,6,17,18.9,10.7,2.777777778,5.555555556,33.33333333,0.4,70.1
11,6,18,18.5,10.8,0,0,30.55555556,0,0
11,6,19,18.3,10.8,0,0,30.55555556,0,0
11,6,20,18.1,10.2,0,0,33.33333333,0,0
11,6,21,18.2,9.2,0,0,33.33333333,0,0
11,6,22,17.7,9.2,0,0,33.33333333,0,0
11,6,23,17.6,8.8,0,0,36.11111111,0,0
11,6,24,17.6,8.9,0,0,36.11111111,0,0
11,7,1,16.7,9,0,0,36.11111111,0,0
11,7,2,16.3,9.1,0,0,33.33333333,0,0
11,7,3,15.9,8.9,0,0,36.11111111,0,0
11,7,4,15.8,8.7,0,0,36.11111111,0,0
11,7,5,16.6,8.1,0,0,38.88888889,0,0
11,7,6,17.7,7.3,0,0,38.88888889,0,0
11,7,7,17.6,7,36.11111111,19.44444444,41.66666667,4.9,-66.5
11,7,8,17.7,6.8,33.33333333,66.66666667,41.66666667,15.8,-56.8
11,7,9,17.6,6.7,33.33333333,113.8888889,41.66666667,25.4,-45.3
11,7,10,18.8,6,186.1111111,213.8888889,66.66666667,33,-31.3
11,7,11,18.8,5.8,30.55555556,175,44.44444444,37.8,-14.6
11,7,12,18.7,6.3,341.6666667,244.4444444,77.77777778,39,3.7
11,7,13,19.2,6.5,341.6666667,227.7777778,75,36.3,21.6
11,7,14,19,6,272.2222222,194.4444444,75,30.2,37.2
11,7,15,18.6,5.8,33.33333333,94.44444444,44.44444444,21.6,50.1
11,7,16,18.1,5.8,36.11111111,47.22222222,44.44444444,11.5,60.8
11,7,17,17.4,5.8,11.11111111,8.333333333,47.22222222,0.3,69.8
11,7,18,17.1,5.6,0,0,52.77777778,0,0
11,7,19,16.7,5.6,0,0,52.77777778,0,0
11,7,20,16.4,5.8,0,0,55.55555556,0,0
11,7,21,16,5.8,0,0,61.11111111,0,0
11,7,22,15.6,5.9,0,0,61.11111111,0,0
11,7,23,15.5,6,0,0,66.66666667,0,0
11,7,24,15.6,5.8,0,0,69.44444444,0,0
11,8,1,15.2,5.4,0,0,72.22222222,0,0
11,8,2,14.3,5.4,0,0,75,0,0
11,8,3,13.5,5.6,0,0,77.77777778,0,0
11,8,4,12.5,5.8,0,0,77.77777778,0,0
11,8,5,11.9,5.7,0,0,80.55555556,0,0
11,8,6,11.2,5.8,0,0,80.55555556,0,0
11,8,7,10.5,6,227.7777778,25,83.33333333,4.7,-66.2
11,8,8,11.8,6.2,477.7777778,77.77777778,88.88888889,15.5,-56.6
11,8,9,14.5,6.2,641.6666667,102.7777778,91.66666667,25.1,-45.1
11,8,10,16.8,6,191.6666667,213.8888889,66.66666667,32.7,-31.2
11,8,11,17,6,83.33333333,219.4444444,52.77777778,37.6,-14.6
11,8,12,17.8,6.2,205.5555556,255.5555556,66.66666667,38.7,3.7
11,8,13,18.5,6.2,152.7777778,233.3333333,63.88888889,36,21.5
11,8,14,19,6.1,680.5555556,116.6666667,97.22222222,30,37
11,8,15,18.8,6,527.7777778,105.5555556,91.66666667,21.4,49.9
11,8,16,18.8,6.1,63.88888889,52.77777778,47.22222222,11.3,60.5
11,8,17,17.8,6.6,11.11111111,8.333333333,44.44444444,0.1,69.6
11,8,18,17.8,6.9,0,0,41.66666667,0,0
11,8,19,17.2,6.9,0,0,38.88888889,0,0
11,8,20,16.3,7.1,0,0,36.11111111,0,0
11,8,21,15.8,7.4,0,0,33.33333333,0,0
11,8,22,15.3,7.5,0,0,30.55555556,0,0
11,8,23,14.3,7.4,0,0,30.55555556,0,0
11,8,24,14.1,7.5,0,0,27.77777778,0,0
11,9,1,13.7,7.5,0,0,25,0,0
11,9,2,13.7,7.4,0,0,25,0,0
11,9,3,13.7,7.5,0,0,22.22222222,0,0
11,9,4,13.6,7.4,0,0,22.22222222,0,0
11,9,5,13.7,7.5,0,0,19.44444444,0,0
11,9,6,13.4,7.6,0,0,19.44444444,0,0
11,9,7,13.3,7.9,5.555555556,8.333333333,13.88888889,4.5,-66
11,9,8,13.3,8.1,11.11111111,44.44444444,13.88888889,15.3,-56.4
11,9,9,13.1,8.2,8.333333333,69.44444444,22.22222222,24.9,-45
11,9,10,13.8,8.6,13.88888889,97.22222222,11.11111111,32.5,-31.1
11,9,11,14,8.6,11.11111111,111.1111111,22.22222222,37.3,-14.5
11,9,12,14.3,9.2,2.777777778,119.4444444,11.11111111,38.4,3.6
11,9,13,15.1,9.4,2.777777778,111.1111111,22.22222222,35.7,21.3
11,9,14,15.9,9.7,11.11111111,86.11111111,13.88888889,29.7,36.8
11,9,15,15.6,9.9,16.66666667,77.77777778,22.22222222,21.2,49.7
11,9,16,15.1,9.8,19.44444444,38.88888889,22.22222222,11.1,60.3
11,9,17,15.2,9.9,0,5.555555556,25,0,0
11,9,18,15.2,9.8,0,0,27.77777778,0,0
11,9,19,15.3,9.7,0,0,30.55555556,0,0
11,9,20,14.9,8.7,0,0,38.88888889,0,0
11,9,21,14.3,7.8,0,0,41.66666667,0,0
11,9,22,13.5,7.6,0,0,47.22222222,0,0
11,9,23,13.4,7.7,0,0,52.77777778,0,0
11,9,24,13.4,7.1,0,0,58.33333333,0,0
11,10,1,12.9,6.9,0,0,61.11111111,0,0
11,10,2,12.6,6.3,0,0,66.66666667,0,0
11,10,3,12.2,6.6,0,0,69.44444444,0,0
11,10,4,11.9,6.6,0,0,75,0,0
11,10,5,11,6.6,0,0,75,0,0
11,10,6,10.7,6.4,0,0,83.33333333,0,0
11,10,7,10.1,6.3,138.8888889,22.22222222,83.33333333,4.3,-65.8
11,10,8,10.9,5.8,513.8888889,72.22222222,91.66666667,15.1,-56.2
11,10,9,12.3,5,686.1111111,91.66666667,100,24.6,-44.8
11,10,10,14.8,4.9,630.5555556,138.8888889,97.22222222,32.2,-30.9
11,10,11,15.6,5.1,647.2222222,158.3333333,97.22222222,37,-14.5
11,10,12,16.2,5.2,661.1111111,158.3333333,97.22222222,38.2,3.6
11,10,13,16.2,4.7,552.7777778,177.7777778,94.44444444,35.5,21.2
11,10,14,15.1,4.8,450,163.8888889,88.88888889,29.5,36.6
11,10,15,14.5,5.3,275,127.7777778,77.77777778,21,49.5
11,10,16,12.5,5.8,155.5555556,61.11111111,58.33333333,10.9,60.1
11,10,17,11.7,5.9,0,11.11111111,55.55555556,0,0
11,10,18,11.2,5.6,0,0,55.55555556,0,0
11,10,19,10.2,6.1,0,0,55.55555556,0,0
11,10,20,10.2,5.3,0,0,55.55555556,0,0
11,10,21,9.8,4.8,0,0,55.55555556,0,0
11,10,22,9.8,4.7,0,0,55.55555556,0,0
11,10,23,9.1,4.6,0,0,52.77777778,0,0
11,10,24,8.3,4.7,0,0,50,0,0
11,11,1,8.8,4.6,0,0,50,0,0
11,11,2,8.2,4.6,0,0,50,0,0
11,11,3,7.4,4.7,0,0,44.44444444,0,0
11,11,4,7,4.6,0,0,47.22222222,0,0
11,11,5,7.5,4.7,0,0,44.44444444,0,0
11,11,6,7.7,4.7,0,0,44.44444444,0,0
11,11,7,8.4,4.7,41.66666667,16.66666667,41.66666667,4.1,-65.6
11,11,8,8.8,4.7,36.11111111,63.88888889,41.66666667,14.9,-56
11,11,9,9.3,4.8,33.33333333,108.3333333,41.66666667,24.4,-44.6
11,11,10,10.6,4.8,30.55555556,147.2222222,41.66666667,32,-30.8
11,11,11,12.1,4.9,33.33333333,169.4444444,44.44444444,36.7,-14.4
11,11,12,13.4,4.9,158.3333333,247.2222222,63.88888889,37.9,3.5
11,11,13,14.2,4.5,213.8888889,230.5555556,69.44444444,35.2,21.1
11,11,14,14.7,4.4,641.6666667,122.2222222,97.22222222,29.3,36.5
11,11,15,15.4,4.4,330.5555556,125,83.33333333,20.8,49.3
11,11,16,14.7,4.7,38.88888889,44.44444444,44.44444444,10.8,59.8
11,11,17,14.5,4.8,0,5.555555556,50,0,0
11,11,18,14.2,5,0,0,50,0,0
11,11,19,13.6,5.6,0,0,50,0,0
11,11,20,13.2,5.6,0,0,52.77777778,0,0
11,11,21,12.8,5.5,0,0,55.55555556,0,0
11,11,22,12.1,5.9,0,0,55.55555556,0,0
11,11,23,11.7,6,0,0,58.33333333,0,0
11,11,24,11.4,5.8,0,0,61.11111111,0,0
11,12,1,11,5.8,0,0,63.88888889,0,0
11,12,2,11.2,6,0,0,63.88888889,0,0
11,12,3,10.8,6,0,0,69.44444444,0,0
11,12,4,10.7,5.3,0,0,75,0,0
11,12,5,10.6,5.5,0,0,75,0,0
11,12,6,10.4,5.6,0,0,77.77777778,0,0
11,12,7,10.2,5.5,227.7777778,19.44444444,80.55555556,3.9,-65.4
11,12,8,10.8,5.6,297.2222222,86.11111111,83.33333333,14.7,-55.8
11,12,9,12.2,5.5,691.6666667,88.88888889,97.22222222,24.2,-44.5
11,12,10,13.9,5.1,755.5555556,102.7777778,102.7777778,31.7,-30.7
11,12,11,15.6,5.4,563.8888889,177.7777778,94.44444444,36.4,-14.4
11,12,12,16.3,5.4,788.8888889,116.6666667,102.7777778,37.6,3.5
11,12,13,16.4,5.5,777.7777778,108.3333333,102.7777778,35,20.9
11,12,14,17.1,5.3,747.2222222,94.44444444,105.5555556,29,36.3
11,12,15,16.9,5.5,652.7777778,80.55555556,102.7777778,20.6,49
11,12,16,16.7,5.6,258.3333333,61.11111111,75,10.6,59.6
11,12,17,15.9,5.8,0,8.333333333,72.22222222,0,0
11,12,18,15.1,5.9,0,0,69.44444444,0,0
11,12,19,14.4,6.1,0,0,66.66666667,0,0
11,12,20,13.2,6.3,0,0,61.11111111,0,0
11,12,21,12.2,6.2,0,0,58.33333333,0,0
11,12,22,11.8,6.2,0,0,58.33333333,0,0
11,12,23,11.2,6.2,0,0,52.77777778,0,0
11,12,24,11.3,6.3,0,0,52.77777778,0,0
11,13,1,10.9,6.3,0,0,50,0,0
11,13,2,10.8,6.3,0,0,50,0,0
11,13,3,10.8,6.3,0,0,47.22222222,0,0
11,13,4,10.5,6.2,0,0,44.44444444,0,0
11,13,5,10.1,6.3,0,0,41.66666667,0,0
11,13,6,10.1,6.1,0,0,41.66666667,0,0
11,13,7,9.9,6.1,38.88888889,13.88888889,38.88888889,3.8,-65.2
11,13,8,10.7,6.1,33.33333333,58.33333333,38.88888889,14.5,-55.7
11,13,9,11.5,6.2,27.77777778,102.7777778,38.88888889,23.9,-44.3
11,13,10,13.4,6.3,344.4444444,194.4444444,72.22222222,31.4,-30.6
11,13,11,15.5,6.5,72.22222222,205.5555556,50,36.2,-14.4
11,13,12,16.2,7,27.77777778,166.6666667,38.88888889,37.3,3.4
11,13,13,16.6,7.5,25,155.5555556,38.88888889,34.7,20.8
11,13,14,17,7.9,250,186.1111111,63.88888889,28.8,36.1
11,13,15,17,7.7,69.44444444,108.3333333,47.22222222,20.5,48.8
11,13,16,16.8,7.5,80.55555556,52.77777778,47.22222222,10.5,59.4
11,13,17,16.7,7.6,0,5.555555556,47.22222222,0,0
11,13,18,16,7.7,0,0,47.22222222,0,0
11,13,19,15.2,7.9,0,0,44.44444444,0,0
11,13,20,14.2,7.6,0,0,44.44444444,0,0
11,13,21,13,7.4,0,0,47.22222222,0,0
11,13,22,12.5,7.4,0,0,44.44444444,0,0
11,13,23,11.8,7.3,0,0,47.22222222,0,0
11,13,24,11.2,7.1,0,0,44.44444444,0,0
11,14,1,10.5,6.9,0,0,44.44444444,0,0
11,14,2,10.1,6.8,0,0,44.44444444,0,0
11,14,3,9.7,6.6,0,0,47.22222222,0,0
11,14,4,9.1,6.4,0,0,47.22222222,0,0
11,14,5,8.7,6.3,0,0,47.22222222,0,0
11,14,6,8.4,6.3,0,0,44.44444444,0,0
11,14,7,8.5,6.5,111.1111111,19.44444444,44.44444444,3.6,-65
11,14,8,8.6,6.5,80.55555556,75,47.22222222,14.3,-55.5
11,14,9,8.8,6.5,147.2222222,147.2222222,55.55555556,23.7,-44.2
11,14,10,11.7,7,627.7777778,136.1111111,83.33333333,31.2,-30.5
11,14,11,14.5,7.2,758.3333333,119.4444444,91.66666667,35.9,-14.3
11,14,12,17,7.6,755.5555556,125,91.66666667,37.1,3.4
11,14,13,17.9,6.5,752.7777778,113.8888889,97.22222222,34.5,20.6
11,14,14,18.5,6,713.8888889,102.7777778,102.7777778,28.6,35.9
11,14,15,18.7,5.8,622.2222222,83.33333333,102.7777778,20.3,48.6
11,14,16,18.8,5.9,336.1111111,55.55555556,88.88888889,10.3,59.2
11,14,17,18,5.7,0,8.333333333,86.11111111,0,0
11,14,18,16.3,6.2,0,0,80.55555556,0,0
11,14,19,15,6.9,0,0,75,0,0
11,14,20,13.8,7.3,0,0,69.44444444,0,0
11,14,21,13.3,7.4,0,0,66.66666667,0,0
11,14,22,12.4,7.1,0,0,66.66666667,0,0
11,14,23,11.9,7.1,0,0,63.88888889,0,0
11,14,24,11.3,6.9,0,0,63.88888889,0,0
11,15,1,11.1,6.8,0,0,61.11111111,0,0
11,15,2,10.4,6.6,0,0,58.33333333,0,0
11,15,3,10.6,6.7,0,0,55.55555556,0,0
11,15,4,10.1,6.5,0,0,55.55555556,0,0
11,15,5,10.2,6.4,0,0,55.55555556,0,0
11,15,6,9.7,6.3,0,0,55.55555556,0,0
11,15,7,9.9,6.3,50,13.88888889,52.77777778,3.4,-64.8
11,15,8,10.3,6.3,83.33333333,75,50,14.1,-55.3
11,15,9,12.1,6.6,388.8888889,136.1111111,72.22222222,23.5,-44
11,15,10,14.1,7.1,138.8888889,194.4444444,55.55555556,30.9,-30.4
11,15,11,15.7,7.7,197.2222222,233.3333333,58.33333333,35.6,-14.3
11,15,12,16.6,8,27.77777778,166.6666667,38.88888889,36.8,3.3
11,15,13,16.9,8.1,27.77777778,152.7777778,36.11111111,34.3,20.5
11,15,14,17.4,8.1,30.55555556,125,36.11111111,28.4,35.7
11,15,15,17.8,8.4,30.55555556,83.33333333,36.11111111,20.1,48.4
11,15,16,17.6,8.6,36.11111111,41.66666667,36.11111111,10.2,58.9
11,15,17,16.7,8.5,0,5.555555556,38.88888889,0,0
11,15,18,15.5,8.7,0,0,41.66666667,0,0
11,15,19,14.8,8.7,0,0,41.66666667,0,0
11,15,20,14.1,8.6,0,0,47.22222222,0,0
11,15,21,13.2,8.1,0,0,50,0,0
11,15,22,12.4,8.1,0,0,52.77777778,0,0
11,15,23,11.9,7.9,0,0,55.55555556,0,0
11,15,24,11.1,7.6,0,0,58.33333333,0,0
11,16,1,10.8,7.4,0,0,63.88888889,0,0
11,16,2,11.4,7.1,0,0,66.66666667,0,0
11,16,3,10.6,6.9,0,0,69.44444444,0,0
11,16,4,10.4,6.7,0,0,72.22222222,0,0
11,16,5,10.3,6.4,0,0,77.77777778,0,0
11,16,6,10.5,6.2,0,0,80.55555556,0,0
11,16,7,10.2,6,113.8888889,16.66666667,86.11111111,3.2,-64.7
11,16,8,11.4,6,444.4444444,72.22222222,88.88888889,13.9,-55.2
11,16,9,13.5,5.3,677.7777778,88.88888889,100,23.2,-43.9
11,16,10,15.2,4.4,636.1111111,130.5555556,102.7777778,30.7,-30.3
11,16,11,15.3,4.3,775,113.8888889,108.3333333,35.4,-14.3
11,16,12,15.4,4.2,786.1111111,113.8888889,111.1111111,36.6,3.2
11,16,13,16.1,4.3,663.8888889,138.8888889,105.5555556,34,20.4
11,16,14,16.6,4.3,525,144.4444444,100,28.2,35.5
11,16,15,16.5,4.3,547.2222222,94.44444444,105.5555556,20,48.2
11,16,16,15.7,4.4,155.5555556,55.55555556,69.44444444,10,58.7
11,16,17,14.3,4.7,0,5.555555556,66.66666667,0,0
11,16,18,13.5,4.5,0,0,69.44444444,0,0
11,16,19,12.5,4.6,0,0,69.44444444,0,0
11,16,20,11.6,4.7,0,0,66.66666667,0,0
11,16,21,10.8,4.7,0,0,69.44444444,0,0
11,16,22,10,4.7,0,0,66.66666667,0,0
11,16,23,9.4,4.7,0,0,69.44444444,0,0
11,16,24,9,4.8,0,0,66.66666667,0,0
11,17,1,9,5,0,0,66.66666667,0,0
11,17,2,8.5,5,0,0,66.66666667,0,0
11,17,3,7.8,4.9,0,0,69.44444444,0,0
11,17,4,7.6,4.8,0,0,72.22222222,0,0
11,17,5,7.6,4.7,0,0,72.22222222,0,0
11,17,6,7.3,4.9,0,0,72.22222222,0,0
11,17,7,7,4.8,133.3333333,13.88888889,72.22222222,3,-64.5
11,17,8,7.7,4.8,272.2222222,80.55555556,75,13.7,-55
11,17,9,9.4,4.7,613.8888889,97.22222222,94.44444444,23,-43.8
11,17,10,12.3,4.8,769.4444444,94.44444444,105.5555556,30.5,-30.2
11,17,11,13.8,4.7,800,105.5555556,105.5555556,35.1,-14.3
11,17,12,14.3,4.3,802.7777778,108.3333333,108.3333333,36.3,3.2
11,17,13,14.7,4,786.1111111,102.7777778,111.1111111,33.8,20.2
11,17,14,15.2,4.1,761.1111111,88.88888889,111.1111111,28,35.3
11,17,15,15.6,4.1,661.1111111,75,113.8888889,19.8,48
11,17,16,15.6,4.2,350,52.77777778,97.22222222,9.9,58.5
11,17,17,15,4.5,0,8.333333333,94.44444444,0,0
11,17,18,13.8,4.8,0,0,88.88888889,0,0
11,17,19,12.3,5,0,0,86.11111111,0,0
11,17,20,10.9,5.2,0,0,80.55555556,0,0
11,17,21,10.4,5,0,0,80.55555556,0,0
11,17,22,9.4,4.9,0,0,80.55555556,0,0
11,17,23,8.8,5.2,0,0,77.77777778,0,0
11,17,24,7.9,5,0,0,75,0,0
11,18,1,7.8,5,0,0,75,0,0
11,18,2,7.6,4.8,0,0,75,0,0
11,18,3,7.2,4.8,0,0,72.22222222,0,0
11,18,4,6.9,4.8,0,0,72.22222222,0,0
11,18,5,6.7,4.8,0,0,69.44444444,0,0
11,18,6,6.2,4.7,0,0,69.44444444,0,0
11,18,7,6.1,4.7,97.22222222,13.88888889,69.44444444,2.8,-64.3
